Timestamp,n1,n4,n31,n54,n105,n114,n163,n188,n215,n229,n288,n296,n332,n342,n410,n415,n429,n458,n469,n495,n506,n516,n519,n549,n613,n636,n644,n679,n722,n726,n740,n752,n769,T1,p227,p235,PUMP_1
2018-06-11 07:00:00,28.4067,33.5033,36.8925,37.1542,50.3025,53.7375,52.2775,55.0258,39.0925,52.2425,52.3067,41.8,56.1892,46.4908,30.925,45.3975,36.6817,43.2592,47.3133,51.5467,53.3075,54.5917,47.3225,54.5267,55.87,45.2158,47.2083,46.8608,45.5942,46.5867,43.5367,48.6408,48.0908,3.4483,113.38,102.7208,0
2018-06-11 08:00:00,28.1733,33.125,36.6608,36.915,50.1567,53.57,52.0517,54.8017,39.0875,51.9958,52.1033,41.6458,56.0175,46.2567,30.6692,45.1733,36.4392,43.0233,47.1642,51.4433,53.15,54.4083,47.105,54.3367,55.6392,45.02,46.9892,46.6667,45.4225,46.3942,43.4508,48.4433,47.9425,3.2692,124.3558,114.1533,0
2018-06-11 09:00:00,27.9867,32.9117,36.465,36.8267,50.0975,53.4975,51.9583,54.7108,39.0825,51.8942,52.04,41.6025,55.9425,46.1667,30.5875,45.0875,36.3517,42.9358,47.1042,51.4,53.0808,54.3192,47.015,54.2458,55.5475,44.9508,46.9108,46.605,45.3808,46.3392,43.4267,48.385,47.8983,3.0708,127.3433,118.3183,0
2018-06-11 10:00:00,27.7717,32.9083,36.2992,36.775,50.0717,53.4617,51.9108,54.6642,39.0817,51.8442,51.9958,41.5642,55.9117,46.1167,30.5275,45.0417,36.3025,42.885,47.075,51.38,53.055,54.29,46.9692,54.2108,55.4975,44.9058,46.8608,46.5608,45.3358,46.2925,43.4067,48.3392,47.8642,2.8875,129.6225,120.3858,0
2018-06-11 11:00:00,27.5592,32.6608,36.1017,36.8525,50.11,53.5108,51.9867,54.7358,39.0817,51.9125,52.0583,41.6125,55.9592,46.1892,30.6167,45.1117,36.3767,42.9625,47.1158,51.4083,53.0967,54.3417,47.0375,54.2683,55.5708,44.9658,46.93,46.6217,45.39,46.3533,43.4333,48.3983,47.9067,2.7017,126.81,117.4867,0
2018-06-11 12:00:00,27.3783,32.2825,35.8867,36.8133,50.0775,53.4642,51.9442,54.6925,39.0792,51.8725,52.0242,41.5875,55.925,46.15,30.5775,45.0733,36.3417,42.9208,47.0825,51.3883,53.0617,54.3,46.9992,54.2292,55.5325,44.935,46.8925,46.5892,45.3625,46.325,43.4208,48.3717,47.8892,2.5133,128.1575,119.755,0
2018-06-11 13:00:00,27.3225,32.2067,35.8042,35.7842,49.8242,53.1917,51.3375,54.1158,39.0792,51.2508,51.6458,41.3258,55.5658,45.4592,29.6625,44.4042,35.4392,42.2417,46.8317,51.18,52.7742,53.9508,46.4133,53.82,54.9108,44.4175,46.3808,46.2017,45.0875,45.9858,43.2867,48.0292,47.6375,2.415,146.6292,137.945,40.2967
2018-06-11 14:00:00,27.5258,32.6267,35.955,35.8208,49.8667,53.2367,51.4042,54.1808,39.0833,51.32,51.7258,41.3825,55.6192,45.5183,29.7208,44.47,35.4867,42.3033,46.8742,51.215,52.8183,54.0125,46.4817,53.8858,54.9767,44.48,46.4567,46.2767,45.15,46.06,43.3158,48.1058,47.6925,2.4767,143.3925,135.3258,43.9808
2018-06-11 15:00:00,27.6325,32.7317,36.0583,36.0333,49.9892,53.3775,51.6,54.3775,39.0825,51.5158,51.905,41.5183,55.7658,45.7158,29.9358,44.6575,35.6992,42.5117,46.9983,51.3008,52.9525,54.1517,46.6617,54.0442,55.1775,44.6458,46.6492,46.4492,45.2967,46.2292,43.3908,48.2775,47.8242,2.56,135.1817,127.0842,44.0083
2018-06-11 16:00:00,27.6133,32.7117,36.1017,36.0967,50.0142,53.395,51.6592,54.4308,39.0833,51.5625,51.9325,41.5442,55.7975,45.7733,29.9992,44.725,35.7608,42.5708,47.0217,51.32,52.98,54.185,46.7217,54.08,55.2317,44.6833,46.6833,46.4758,45.3167,46.2542,43.3975,48.3017,47.8392,2.6408,133.8992,125.4125,44.005
2018-06-11 17:00:00,27.65,32.78,36.16,35.9808,49.9483,53.3233,51.5467,54.3225,39.0825,51.465,51.8383,41.465,55.7183,45.6708,29.8817,44.6108,35.6467,42.4542,46.955,51.2717,52.9075,54.1083,46.6125,53.9942,55.1225,44.5975,46.5842,46.385,45.2358,46.1617,43.3608,48.2092,47.7692,2.7058,138.3558,129.9583,43.9633
2018-06-11 18:00:00,27.8233,32.9658,36.2742,36.0083,49.9733,53.36,51.5792,54.3533,39.0842,51.485,51.85,41.48,55.7492,45.695,29.91,44.6408,35.6733,42.485,46.9825,51.2917,52.9375,54.1425,46.6475,54.0292,55.1525,44.6142,46.5967,46.3975,45.25,46.175,43.3675,48.2217,47.7817,2.7842,137.5508,128.3717,43.9525
2018-06-11 19:00:00,27.9058,33.0367,36.3475,35.8975,49.9058,53.2842,51.4767,54.2542,39.0825,51.3808,51.7675,41.4117,55.6725,45.5917,29.7942,44.5392,35.5625,42.38,46.9117,51.2425,52.865,54.0625,46.5483,53.9433,55.0508,44.5308,46.5083,46.3183,45.1808,46.0983,43.3317,48.1417,47.7208,2.8642,141.35,132.71,43.9092
2018-06-11 20:00:00,27.985,33.1142,36.425,35.9267,49.9208,53.3042,51.5075,54.2858,39.0867,51.4325,51.7892,41.4283,55.6908,45.6242,29.8242,44.555,35.5933,42.4117,46.9283,51.2517,52.8833,54.0817,46.5692,53.9625,55.0825,44.5567,46.5358,46.3375,45.2008,46.1167,43.3433,48.1625,47.7375,2.9433,140.4942,131.6025,43.9
2018-06-11 21:00:00,28.0658,33.195,36.5,35.9642,49.9642,53.3517,51.5458,54.325,39.0867,51.4583,51.825,41.4583,55.7283,45.6533,29.8575,44.6042,35.6267,42.45,46.9717,51.28,52.9233,54.1275,46.6167,54.01,55.1192,44.5842,46.5683,46.3725,45.2258,46.15,43.3567,48.1983,47.7658,3.0208,139.045,129.2483,43.8908
2018-06-11 22:00:00,28.1308,33.2192,36.5492,36.1975,50.0725,53.4717,51.7483,54.52,39.0858,51.6683,52.0025,41.5992,55.8658,45.8708,30.1075,44.8083,35.8608,42.6633,47.0825,51.3617,53.0442,54.2708,46.8058,54.165,55.3242,44.765,46.7683,46.5467,45.3758,46.3217,43.4317,48.3692,47.8925,3.0925,129.9233,121.3208,43.9242
2018-06-11 23:00:00,28.235,33.2792,36.6408,36.45,50.215,53.64,51.9758,54.7425,39.0892,51.9025,52.22,41.7575,56.04,46.1092,30.3692,45.035,36.1133,42.9033,47.2275,51.4633,53.2,54.4533,47.0275,54.3583,55.5567,44.9658,47.0042,46.755,45.5508,46.5242,43.5158,48.5783,48.0517,3.1608,119.33,110.5892,43.9667
2018-06-12 00:00:00,28.4408,33.5058,36.815,36.8325,50.4083,53.86,52.3292,55.0892,39.0942,52.2617,52.5033,41.9742,56.2825,46.4692,30.7667,45.3767,36.4925,43.2667,47.425,51.6083,53.4117,54.7042,47.3583,54.6325,55.9158,45.2608,47.3233,47.03,45.7758,46.7867,43.6267,48.845,48.2517,3.2575,103.4658,94.4,44.03
2018-06-12 01:00:00,28.6208,33.695,36.9725,37.2208,50.6183,54.1058,52.6825,55.4375,39.0967,52.6233,52.7933,42.2067,56.5367,46.8333,31.1658,45.7258,36.8808,43.6342,47.6383,51.7617,53.645,54.9767,47.6958,54.9192,56.275,45.5617,47.6517,47.3142,46.0175,47.06,43.7475,49.1242,48.46,3.3883,83.9808,74.1458,44.09
2018-06-12 02:00:00,28.7425,33.8025,37.0833,37.4175,50.7108,54.2125,52.855,55.6075,39.1,52.81,52.9367,42.3267,56.6542,47.0167,31.365,45.8967,37.075,43.815,47.735,51.8317,53.7483,55.1042,47.8583,55.055,56.45,45.7125,47.8175,47.4558,46.1417,47.1983,43.8075,49.2608,48.565,3.5108,72.6467,63.0058,44.1058
2018-06-12 03:00:00,28.9583,34.025,37.2933,37.5642,50.7733,54.2833,52.9742,55.7225,39.1,52.9667,53.1258,42.6275,56.7325,47.1625,31.515,46.0142,37.2233,43.9425,47.7958,51.8783,53.8158,55.1817,47.97,55.1433,56.5767,45.865,47.9883,47.6317,46.3633,47.3992,43.9183,49.4567,48.7142,3.6625,50.955,54.8025,44.105
2018-06-12 04:00:00,29.1058,34.1592,37.4433,37.605,50.7925,54.3058,53.01,55.7575,39.1,53.0067,53.1583,42.6617,56.7575,47.2017,31.5567,46.05,37.265,43.98,47.8133,51.8917,53.8375,55.2092,48.005,55.1692,56.6125,45.8975,48.025,47.6658,46.395,47.4325,43.9342,49.4892,48.7417,3.8258,47.1,52.0333,44.0767
2018-06-12 05:00:00,28.9808,34.0258,37.3892,38.1608,50.8758,54.4,53.2317,55.965,39.1,53.2458,53.2533,42.7225,56.88,47.4758,31.9908,46.315,37.685,44.2383,47.8983,51.9617,53.9333,55.3258,48.2217,55.3117,56.8392,46.0783,48.1842,47.7742,46.4567,47.5117,43.9633,49.5667,48.7967,3.8442,33.6725,36.1858,0
2018-06-12 06:00:00,28.4025,33.6967,37.0875,37.7458,50.6383,54.1283,52.8375,55.5783,39.0992,52.8458,52.905,42.4967,56.5917,47.0725,31.5492,45.9325,37.2725,43.8333,47.6517,51.7883,53.6733,55.0217,47.8458,54.9842,56.4408,45.7425,47.805,47.4392,46.1933,47.1875,43.8342,49.2342,48.55,3.69,68.8467,70.3067,0
2018-06-12 07:00:00,28.0792,33.4417,36.8083,37.1892,50.305,53.7417,52.3017,55.0483,39.0917,52.3042,52.4508,42.2017,56.1925,46.5267,30.9517,45.4158,36.715,43.2858,47.3158,51.55,53.3125,54.5967,47.3375,54.535,55.8992,45.295,47.3008,47.0017,45.8525,46.7675,43.6633,48.8,48.2308,3.49,100.1392,102.1475,0
2018-06-12 08:00:00,27.8383,32.8658,36.4492,36.9367,50.1458,53.5492,52.055,54.8067,39.0858,52.04,52.245,42.0683,56.0058,46.2767,30.6925,45.1767,36.4642,43.035,47.1517,51.435,53.135,54.38,47.1017,54.3142,55.6492,45.09,47.0692,46.8033,45.7033,46.5792,43.5883,48.6075,48.0833,3.2567,111.5817,114.7983,0
2018-06-12 09:00:00,27.4833,32.6225,36.1883,36.9233,50.1325,53.5367,52.045,54.7933,39.0825,52.0133,52.2175,42.0558,55.9958,46.2642,30.6708,45.1692,36.4467,43.0217,47.1375,51.4292,53.1258,54.3717,47.0925,54.305,55.6358,45.0725,47.0433,46.7792,45.6833,46.5533,43.5842,48.5817,48.0667,2.9975,112.5733,115.6683,0
2018-06-12 10:00:00,27.0817,32.4442,35.86,36.8583,50.1017,53.5017,51.9792,54.7267,39.08,51.94,52.1725,42.0217,55.9517,46.1942,30.6158,45.1158,36.3842,42.9575,47.1058,51.4042,53.0875,54.3275,47.035,54.2517,55.5692,45.02,46.99,46.7317,45.6458,46.5125,43.56,48.5392,48.0283,2.7425,115.3925,118.1483,0
2018-06-12 11:00:00,26.9058,32.0983,35.5233,36.4525,49.965,53.335,51.7275,54.4867,39.0783,51.6783,52.0258,41.9308,55.785,45.9167,30.2533,44.8383,36.0275,42.6767,46.9683,51.3033,52.94,54.1533,46.7875,54.0742,55.3125,44.8183,46.7892,46.5825,45.5408,46.3808,43.5108,48.4067,47.935,2.46,122.7117,127.4,14.6558
2018-06-12 12:00:00,27.1633,32.335,35.7225,35.8467,49.8508,53.2175,51.4183,54.1992,39.0808,51.3708,51.875,41.8375,55.615,45.5575,29.7342,44.4783,35.515,42.3258,46.855,51.2067,52.8092,53.9992,46.49,53.8817,54.9983,44.5625,46.5467,46.4175,45.4458,46.2558,43.4667,48.2792,47.8392,2.4,131.0175,136.1442,44.0025
2018-06-12 13:00:00,27.2683,32.3892,35.7717,35.835,49.8467,53.2092,51.4025,54.1825,39.0808,51.37,51.8792,41.8442,55.6042,45.5433,29.725,44.4658,35.5058,42.3092,46.855,51.2008,52.8017,53.9867,46.4725,53.87,54.9817,44.5608,46.5517,46.4217,45.45,46.2592,43.4667,48.2792,47.8467,2.4225,130.5633,136.4933,43.9958
2018-06-12 14:00:00,27.4683,32.5833,35.9058,35.9817,49.9192,53.2917,51.5383,54.3142,39.0817,51.5108,51.9883,41.9108,55.695,45.6867,29.88,44.5883,35.6517,42.4508,46.925,51.2567,52.8808,54.0792,46.5958,53.9675,55.1233,44.68,46.6775,46.5292,45.5283,46.3592,43.5042,48.3833,47.9192,2.4658,125.55,131.465,44.0167
2018-06-12 15:00:00,27.5875,32.7025,36.0117,36.2142,50.0492,53.4433,51.75,54.5208,39.0858,51.73,52.1692,42.0308,55.8533,45.9042,30.1217,44.8033,35.8825,42.6692,47.0567,51.35,53.0225,54.2458,46.8042,54.1483,55.3358,44.8567,46.88,46.7042,45.6642,46.5242,43.5733,48.5567,48.05,2.5342,116.3008,122.7533,44.0542
2018-06-12 16:00:00,27.71,32.8183,36.1258,36.2067,50.0425,53.43,51.7375,54.5092,39.0817,51.71,52.1675,42.0258,55.8425,45.8917,30.1158,44.7967,35.875,42.6583,47.0533,51.3442,53.0142,54.2325,46.7925,54.135,55.3233,44.8475,46.8783,46.7,45.6592,46.525,43.5717,48.5558,48.0475,2.62,116.7675,123.1442,44.0333
2018-06-12 17:00:00,27.7558,32.8725,36.185,36.1225,50.0075,53.3942,51.665,54.4392,39.0858,51.6467,52.0975,41.9833,55.7975,45.82,30.0208,44.7242,35.7883,42.58,47.0167,51.3167,52.975,54.1875,46.7208,54.085,55.2492,44.785,46.8,46.6325,45.61,46.4583,43.5467,48.49,47.9975,2.7067,120.0658,125.9133,43.9958
2018-06-12 18:00:00,27.7875,32.8325,36.2258,36.0433,49.9583,53.3417,51.5942,54.3683,39.0842,51.5692,52.05,41.9525,55.7392,45.7442,29.9408,44.6417,35.7133,42.5083,46.9658,51.2808,52.925,54.13,46.65,54.0208,55.1775,44.7317,46.7375,46.5858,45.5733,46.4158,43.5275,48.4442,47.9667,2.7783,122.52,128.9683,43.9617
2018-06-12 19:00:00,27.8375,32.8692,36.2842,36.0275,49.9542,53.3417,51.5733,54.35,39.0858,51.5675,52.04,41.94,55.73,45.7333,29.9217,44.6283,35.6992,42.4892,46.9608,51.2783,52.9158,54.125,46.6333,54.0142,55.1608,44.7208,46.7308,46.5742,45.5633,46.4042,43.5233,48.4333,47.9583,2.8367,123.3658,129.53,43.9442
2018-06-12 20:00:00,27.9608,33.0833,36.3983,36.1117,50.0058,53.4017,51.6542,54.4292,39.0867,51.6375,52.0808,41.9658,55.7925,45.8067,30.015,44.7133,35.7783,42.5683,47.0142,51.3167,52.975,54.1833,46.7158,54.0783,55.24,44.7742,46.785,46.6183,45.59,46.4417,43.5367,48.4717,47.9842,2.9108,121.17,125.8575,43.9492
2018-06-12 21:00:00,28.0392,33.1567,36.4742,36.0725,49.9758,53.3583,51.6225,54.3958,39.085,51.6042,52.0592,41.9525,55.7633,45.7767,29.9667,44.6742,35.7408,42.535,46.985,51.295,52.9458,54.1567,46.6808,54.0508,55.2067,44.7458,46.7542,46.595,45.5758,46.4233,43.5308,48.4533,47.97,2.9908,122.41,127.725,43.9208
2018-06-12 22:00:00,28.1933,33.295,36.5992,36.3325,50.12,53.5225,51.8583,54.6275,39.0883,51.8433,52.2575,42.085,55.9358,46.0192,30.2425,44.9117,36.0017,42.7833,47.1308,51.3992,53.0975,54.3308,46.9058,54.2375,55.445,44.95,46.985,46.7892,45.73,46.6058,43.6058,48.6408,48.1125,3.0775,111.6392,117.4583,43.96
2018-06-12 23:00:00,28.3242,33.4225,36.7175,36.5983,50.2517,53.6742,52.0983,54.8625,39.0875,52.0783,52.4625,42.2158,56.0983,46.2667,30.5175,45.1425,36.2625,43.035,47.265,51.4983,53.2417,54.5083,47.1325,54.4292,55.69,45.1517,47.2125,46.9867,45.8775,46.795,43.6775,48.8342,48.2525,3.18,100.6475,107.3667,43.9942
2018-06-13 00:00:00,28.4342,33.5125,36.8075,36.9333,50.4383,53.8942,52.4042,55.1625,39.0883,52.3767,52.695,42.3658,56.3242,46.5775,30.8692,45.4508,36.5975,43.3492,47.455,51.6342,53.4483,54.7467,47.4275,54.6767,55.9967,45.3983,47.4775,47.2125,46.0525,47.0083,43.765,49.0542,48.4183,3.2825,85.8242,91.6042,44.0475
2018-06-13 01:00:00,28.555,33.615,36.91,37.31,50.6383,54.1275,52.7467,55.5,39.0967,52.7325,52.9625,42.5358,56.57,46.9292,31.2558,45.7883,36.9708,43.705,47.6592,51.7817,53.6683,55.01,47.7517,54.96,56.3467,45.6817,47.79,47.4708,46.2483,47.2525,43.86,49.3033,48.6033,3.39,66.2158,71.4442,44.1083
2018-06-13 02:00:00,28.5325,33.5708,36.8867,37.4875,50.7333,54.2358,52.9058,55.6542,39.1,52.8992,53.0817,42.615,56.6833,47.0933,31.4375,45.9475,37.1492,43.8717,47.755,51.8492,53.7708,55.13,47.9058,55.0867,56.5075,45.8142,47.9325,47.59,46.3375,47.3608,43.905,49.4192,48.6867,3.4625,55.0675,60.1767,44.1333
2018-06-13 03:00:00,28.72,33.7683,37.0608,37.5817,50.7808,54.2933,52.9892,55.7392,39.1,52.9842,53.1425,42.6542,56.7425,47.1783,31.5333,46.0283,37.2425,43.9583,47.8033,51.885,53.8242,55.1933,47.985,55.1558,56.5917,45.8808,48.0058,47.6475,46.3842,47.4183,43.9258,49.475,48.7292,3.5308,48.9042,53.6367,44.1383
2018-06-13 04:00:00,28.9825,34.0417,37.3167,37.6133,50.8008,54.3183,53.0175,55.7658,39.1,53.0108,53.165,42.6658,56.7675,47.2067,31.5633,46.0592,37.2725,43.9875,47.8225,51.8983,53.8475,55.2192,48.0133,55.1817,56.6225,45.9042,48.0317,47.6717,46.4017,47.4392,43.9342,49.4942,48.7442,3.6783,46.4392,50.8267,44.1133
2018-06-13 05:00:00,29.0375,34.0917,37.4442,37.6317,50.7733,54.2833,52.9875,55.735,39.1,52.99,53.1283,42.645,56.7367,47.1883,31.5608,46.035,37.27,43.9642,47.795,51.8792,53.8167,55.1883,47.9858,55.15,56.5917,45.8808,47.9983,47.6408,46.3717,47.4042,43.9208,49.46,48.7183,3.8442,50.01,54.4983,36.7183
2018-06-13 06:00:00,28.7625,33.9167,37.3075,37.7233,50.6225,54.11,52.8142,55.5533,39.0983,52.8267,52.8933,42.4917,56.5733,47.0508,31.5283,45.9142,37.2533,43.8125,47.6367,51.7783,53.6567,55.0042,47.8267,54.965,56.4192,45.7275,47.79,47.4267,46.1875,47.1783,43.8308,49.2242,48.545,3.8142,69.7242,71.8375,0
2018-06-13 07:00:00,28.4917,33.6367,37.0517,37.13,50.2675,53.6992,52.2433,54.9933,39.09,52.24,52.4083,42.1725,56.1508,46.4717,30.8842,45.3617,36.6558,43.2267,47.275,51.525,53.27,54.5467,47.2833,54.4867,55.8392,45.2467,47.2467,46.9558,45.8208,46.7292,43.6475,48.7625,48.2,3.6492,102.83,105.3358,0
2018-06-13 08:00:00,28.3308,33.4092,36.8392,36.9325,50.1533,53.5667,52.0575,54.8058,39.0858,52.035,52.2275,42.0583,56.0117,46.2758,30.6825,45.1792,36.4592,43.0367,47.1608,51.4392,53.1467,54.3983,47.1058,54.3283,55.6483,45.0825,47.06,46.7867,45.6883,46.5617,43.5808,48.5883,48.0708,3.4533,112.4683,114.1242,0
2018-06-13 09:00:00,28.1967,33.2158,36.66,36.9067,50.115,53.51,52.0233,54.7708,39.0867,52.0108,52.2225,42.0583,55.9725,46.2458,30.6608,45.1458,36.4333,43.0033,47.1217,51.4167,53.1025,54.3367,47.0725,54.2775,55.6175,45.0667,47.0425,46.7792,45.6867,46.5567,43.5825,48.5842,48.0675,3.2667,112.6575,116.6917,0
2018-06-13 10:00:00,27.885,32.8983,36.4192,36.8308,50.0783,53.47,51.955,54.7025,39.0792,51.9183,52.1533,42.0125,55.9275,46.1725,30.5783,45.0875,36.3567,42.9317,47.085,51.3892,53.0642,54.3033,47.01,54.2308,55.5458,45,46.965,46.7142,45.6342,46.4967,43.5575,48.5217,48.0208,3.0667,116.3042,119.7942,0
2018-06-13 11:00:00,27.7117,32.8208,36.2492,36.9258,50.1367,53.54,52.0467,54.7933,39.0817,52.0075,52.22,42.0567,55.9975,46.2633,30.6792,45.1708,36.4517,43.0258,47.1433,51.4317,53.1292,54.375,47.0942,54.3108,55.6367,45.075,47.0475,46.7825,45.685,46.5558,43.5767,48.58,48.0642,2.8658,112.6192,115.2825,0
2018-06-13 12:00:00,27.6258,32.6567,36.1008,37.0417,50.1917,53.6025,52.1542,54.8992,39.0825,52.1267,52.3417,42.1333,56.0658,46.3775,30.8108,45.2742,36.5683,43.1358,47.2,51.4725,53.1875,54.4442,47.1983,54.3867,55.7483,45.1742,47.17,46.8933,45.7742,46.67,43.6258,48.7008,48.1517,2.68,106.6292,110.9267,0
2018-06-13 13:00:00,27.4475,32.5067,35.9175,36.9558,50.1458,53.5433,52.0717,54.8192,39.0792,52.025,52.2642,42.0875,56.0108,46.2917,30.7158,45.2017,36.48,43.0525,47.1508,51.4392,53.1358,54.3825,47.1225,54.3233,55.665,45.1,47.0892,46.8217,45.7208,46.5992,43.5975,48.625,48.1,2.4958,110.48,114.6917,0
2018-06-13 14:00:00,27.4708,32.5825,35.9033,36.045,49.9225,53.2892,51.5583,54.3283,39.0842,51.5392,52.005,41.9225,55.6992,45.7133,29.9283,44.6242,35.6992,42.4775,46.93,51.2583,52.8817,54.0725,46.62,53.9708,55.1375,44.6975,46.7008,46.545,45.54,46.3742,43.5092,48.3992,47.9308,2.4325,124.7042,131.0033,40.3525
2018-06-13 15:00:00,27.6083,32.72,36.0242,36.2342,50.0658,53.4625,51.7667,54.5342,39.0825,51.725,52.1792,42.0333,55.8675,45.915,30.1433,44.8333,35.9033,42.6842,47.0767,51.3617,53.0408,54.2583,46.825,54.1625,55.3475,44.8633,46.8892,46.7125,45.6667,46.5325,43.5733,48.5625,48.0558,2.515,116.0358,121.68,44.0625
2018-06-13 16:00:00,27.6875,32.7975,36.1075,36.21,50.0517,53.4433,51.7483,54.5208,39.085,51.7142,52.1483,42.015,55.8525,45.8992,30.115,44.8008,35.875,42.6667,47.0608,51.3508,53.0225,54.2525,46.7992,54.1508,55.3342,44.8442,46.8617,46.6833,45.6425,46.5042,43.5633,48.535,48.0317,2.6058,117.5492,122.7108,44.0375
2018-06-13 17:00:00,27.76,32.88,36.1908,36.0875,49.9858,53.3758,51.6358,54.4083,39.0825,51.6083,52.0658,41.9633,55.7692,45.7883,29.9858,44.6875,35.755,42.5483,46.9958,51.3017,52.9508,54.1675,46.6925,54.055,55.2192,44.7592,46.7642,46.6033,45.5858,46.4283,43.5333,48.46,47.9742,2.6933,121.5325,127.2817,43.9883
2018-06-13 18:00:00,27.8383,32.9558,36.27,36.0775,49.98,53.3733,51.625,54.4,39.0842,51.6058,52.0617,41.9608,55.765,45.775,29.9758,44.6767,35.7475,42.5375,46.9892,51.2975,52.9458,54.1617,46.68,54.0525,55.21,44.7517,46.76,46.5992,45.5842,46.4267,43.5333,48.4558,47.9767,2.7783,121.79,127.6392,43.9683
2018-06-13 19:00:00,27.9075,33.0283,36.3425,36.0033,49.9283,53.2992,51.5533,54.3283,39.0833,51.5333,52.0067,41.9242,55.705,45.7067,29.8983,44.6175,35.675,42.4667,46.9358,51.2608,52.89,54.0883,46.6117,53.9825,55.1367,44.6917,46.6917,46.5458,45.5425,46.3783,43.5142,48.4067,47.9392,2.8567,124.6292,130.7567,43.9358
2018-06-13 20:00:00,27.9875,33.1108,36.4242,36.0758,49.9808,53.3683,51.6208,54.3958,39.085,51.6008,52.0658,41.9608,55.7642,45.7742,29.9717,44.6875,35.7458,42.5375,46.9883,51.2975,52.9475,54.16,46.6858,54.0492,55.2042,44.7475,46.7575,46.6,45.5825,46.4292,43.5342,48.46,47.975,2.9383,121.9408,127.5317,43.9325
2018-06-13 21:00:00,28.0983,33.2167,36.5258,36.1275,50.0067,53.4017,51.6708,54.4425,39.0858,51.6567,52.1017,41.9833,55.7967,45.8325,30.0258,44.7208,35.7992,42.5858,47.0142,51.315,52.9758,54.2067,46.7217,54.0967,55.2575,44.7933,46.805,46.6383,45.61,46.4617,43.5492,48.495,48.0033,3.0217,119.88,126.1308,43.925
2018-06-13 22:00:00,28.2108,33.2983,36.625,36.3567,50.125,53.5292,51.8758,54.6442,39.0875,51.8658,52.2725,42.1,55.9425,46.0392,30.265,44.9308,36.0258,42.8017,47.1358,51.4033,53.1042,54.3442,46.9217,54.25,55.4633,44.965,46.9942,46.8008,45.7433,46.6183,43.6125,48.6525,48.1217,3.1133,110.8233,117.3,43.9575
2018-06-13 23:00:00,28.3408,33.3933,36.7392,36.5817,50.2433,53.6625,52.0783,54.845,39.0883,52.0642,52.45,42.2058,56.0883,46.2458,30.505,45.1308,36.2475,43.0117,47.2542,51.4925,53.235,54.4933,47.1175,54.4117,55.67,45.1375,47.1942,46.9733,45.8692,46.785,43.6742,48.825,48.2475,3.2092,101.3825,108.0942,43.9842
2018-06-14 00:00:00,28.525,33.5917,36.9008,36.95,50.4492,53.9058,52.42,55.1783,39.0908,52.3958,52.7167,42.3817,56.3375,46.5917,30.8867,45.47,36.6133,43.3675,47.4642,51.6417,53.4608,54.7583,47.445,54.6958,56.0142,45.4117,47.4992,47.2308,46.07,47.0267,43.7725,49.0758,48.4333,3.3242,84.4467,90.69,44.0442
2018-06-14 01:00:00,28.7308,33.8058,37.0833,37.2742,50.6167,54.1008,52.7142,55.4675,39.0967,52.7033,52.9408,42.525,56.5442,46.895,31.2183,45.7542,36.9358,43.6708,47.6358,51.7667,53.645,54.9783,47.7208,54.9292,56.3108,45.6567,47.7642,47.45,46.2375,47.2367,43.8542,49.2867,48.59,3.4658,67.7083,73.6117,44.0842
2018-06-14 02:00:00,28.9225,33.99,37.2625,37.4833,50.7317,54.2367,52.9033,55.6542,39.1,52.8925,53.08,42.6125,56.6817,47.0908,31.4325,45.9442,37.1433,43.8692,47.7508,51.8483,53.77,55.1292,47.9042,55.0867,56.5042,45.8092,47.9308,47.5883,46.3367,47.3625,43.905,49.4167,48.6858,3.6275,55.3733,60.2525,44.0933
2018-06-14 03:00:00,29.1067,34.1717,37.4408,37.565,50.7692,54.2792,52.9725,55.7217,39.1,52.9675,53.135,42.6483,56.7317,47.1642,31.515,46.0133,37.2242,43.9425,47.7917,51.8742,53.8125,55.1792,47.9692,55.1383,56.5758,45.8683,47.995,47.6408,46.3758,47.4117,43.925,49.4675,48.7242,3.8008,49.7425,55.2658,44.0725
2018-06-14 04:00:00,29.1858,34.2508,37.5192,38.1683,50.9008,54.4308,53.2642,56,39.1,53.2758,53.2917,42.7483,56.9083,47.505,32.0108,46.3442,37.705,44.2708,47.9217,51.9817,53.96,55.3583,48.2542,55.3425,56.8733,46.1083,48.2233,47.8075,46.4883,47.5492,43.9783,49.6083,48.8258,3.875,27.3275,30.4967,3.6708
2018-06-14 05:00:00,29.0317,34.1033,37.4258,38.1583,50.8767,54.4,53.23,55.9658,39.1,53.2433,53.2542,42.7225,56.88,47.475,31.9892,46.3158,37.685,44.2383,47.8967,51.9625,53.9342,55.3258,48.2217,55.3108,56.8392,46.0775,48.1867,47.7733,46.4583,47.5125,43.965,49.5692,48.7992,3.8142,33.5933,36.38,0
2018-06-14 06:00:00,28.6317,33.3692,37.1167,37.7092,50.6125,54.0967,52.8008,55.5392,39.0983,52.8108,52.8783,42.4767,56.5633,47.0342,31.5117,45.8983,37.2358,43.795,47.6283,51.7725,53.645,54.9917,47.8133,54.9517,56.4025,45.7125,47.775,47.4117,46.1733,47.1625,43.8233,49.2108,48.5317,3.6908,71.1842,72.9208,0
